x	y	count
163560000	163740000	25.552168842581043
163570000	163740000	16.43716390115883
163580000	163740000	35.5031587225218
163590000	163740000	30.506707686818796
163600000	163740000	19.63964337192304
163610000	163740000	36.58953636648054
163620000	163740000	37.715657829461904
163630000	163740000	19.69948809136566
163640000	163740000	34.20604727625972
163650000	163740000	32.46590471612444
163660000	163740000	30.070839811455222
163670000	163740000	49.072630473740276
163680000	163740000	53.20921928746432
163690000	163740000	56.05641713119799
163700000	163740000	52.89192705060324
163710000	163740000	74.18365676729631
163720000	163740000	114.82541017624933
163730000	163740000	366.69767911288693
163740000	163740000	669.2270727879146
163500000	163750000	10.52469607099082
163510000	163750000	17.836121727720265
163520000	163750000	12.077376731416274
163530000	163750000	38.30936211563612
163540000	163750000	37.18496286994506
163550000	163750000	16.38075263011659
163560000	163750000	35.11367257640729
163570000	163750000	12.90735704255629
163580000	163750000	45.91837832967107
163590000	163750000	17.262072884714627
163600000	163750000	10.120765253739036
163610000	163750000	31.997109532951917
163620000	163750000	44.424585466239826
163630000	163750000	22.14895555698317
163640000	163750000	36.15830185240288
163650000	163750000	40.89662181692542
163660000	163750000	47.226525007590254
163670000	163750000	35.183677812077924
163680000	163750000	36.55993187147304
163690000	163750000	52.95982304832767
163700000	163750000	61.207446075291905
163710000	163750000	70.0857018078552
163720000	163750000	50.20672016414761
163730000	163750000	108.57821059338072
163740000	163750000	186.4579953928705
163750000	163750000	794.746411352245
163500000	163760000	13.649457082870269
163510000	163760000	23.131630253760704
163520000	163760000	14.096812946565478
163530000	163760000	23.422143347283754
163540000	163760000	24.483513963627438
163550000	163760000	15.933123757333462
163560000	163760000	20.49248297806942
163570000	163760000	20.08743034295369
163580000	163760000	22.33179455129532
163590000	163760000	21.107881898770813
163600000	163760000	36.751680060476026
163610000	163760000	17.784422890423816
163620000	163760000	23.045662075395494
163630000	163760000	21.06495287482949
163640000	163760000	42.20426579497803
163650000	163760000	20.251157661153158
163660000	163760000	36.74879095317288
163670000	163760000	18.251856284464917
163680000	163760000	37.931601457473946
163690000	163760000	52.44920869305613
163700000	163760000	47.62788793452402
163710000	163760000	74.3678224009226
163720000	163760000	83.7167065750887
163730000	163760000	75.82338727173368
163740000	163760000	98.36623636340387
163750000	163760000	196.0029210983909
163760000	163760000	788.8834942788337
163500000	163770000	16.5322749269265
163510000	163770000	18.01100542404919
163520000	163770000	24.391591528527567
163530000	163770000	25.789991022701933
163540000	163770000	19.256185908103053
163550000	163770000	17.919813588934478
163560000	163770000	17.728981582612068
163570000	163770000	13.033914056681803
163580000	163770000	17.388228515659428
163590000	163770000	18.261391254136516
163600000	163770000	18.16888827324148
163610000	163770000	33.84945365976863
163620000	163770000	27.414548228742003
163630000	163770000	29.82150228722675
163640000	163770000	31.64445705363769
163650000	163770000	25.02885720760463
163660000	163770000	43.715450597069754
163670000	163770000	35.528654804282425
163680000	163770000	41.020447861187584
163690000	163770000	48.61735969600389
163700000	163770000	41.20505791872749
163710000	163770000	53.615828915409026
163720000	163770000	50.69899852694955
163730000	163770000	61.849797663499224
163740000	163770000	78.71853328370074
163750000	163770000	96.48008912908321
163760000	163770000	282.0996229897402
163770000	163770000	702.6486926349014
163500000	163780000	25.37604486083111
163510000	163780000	12.901376592338902
163520000	163780000	21.839779386764146
163530000	163780000	13.855128239508677
163540000	163780000	24.827950495281975
163550000	163780000	26.65949969336225
163560000	163780000	21.165602420183745
163570000	163780000	14.004390351210109
163580000	163780000	12.45527826306848
163590000	163780000	24.972301316377084
163600000	163780000	26.842342098027814
163610000	163780000	16.531731275149205
163620000	163780000	18.74458384065953
163630000	163780000	28.481728994657626
163640000	163780000	15.692599868691518
163650000	163780000	29.581695363437984
163660000	163780000	21.350184529027278
163670000	163780000	19.08701976891953
163680000	163780000	35.25979144752971
163690000	163780000	19.153676786927704
163700000	163780000	27.670684388655342
163710000	163780000	43.78203779317713
163720000	163780000	49.285939709663765
163730000	163780000	68.46878400435314
163740000	163780000	73.15004579578347
163750000	163780000	72.25051493606696
163760000	163780000	153.9964553916764
163770000	163780000	236.8521894349363
163780000	163780000	731.6520726726654
163500000	163790000	10.482718279313909
163510000	163790000	15.988484057447499
163520000	163790000	14.435047280181545
163530000	163790000	21.258657684170476
163540000	163790000	25.64075803795977
163550000	163790000	20.80215786561978
163560000	163790000	24.481535088654297
163570000	163790000	15.427051197866819
163580000	163790000	15.435641035267254
163590000	163790000	17.684457983090155
163600000	163790000	28.22511591680355
163610000	163790000	30.04837528225268
163620000	163790000	24.33606880780261
163630000	163790000	29.414152480831472
163640000	163790000	19.447605534549474
163650000	163790000	33.32741357450138
163660000	163790000	31.75075923311498
163670000	163790000	43.80418446841654
163680000	163790000	36.4141124393991
163690000	163790000	38.84214544953453
163700000	163790000	34.29186746392557
163710000	163790000	51.40272128683745
163720000	163790000	19.28821003584049
163730000	163790000	56.56823020144371
163740000	163790000	41.54964155375936
163750000	163790000	59.69265878617667
163760000	163790000	74.72258295553904
163770000	163790000	122.30308098157901
163780000	163790000	227.15070157146866
163790000	163790000	654.517314498919
163500000	163800000	30.671626777575657
163510000	163800000	17.867771181116996
163520000	163800000	29.697073033652654
163530000	163800000	19.437873749306313
163540000	163800000	28.133581620225662
163550000	163800000	13.426216029660507
163560000	163800000	20.78580655420142
163570000	163800000	17.632173557429446
163580000	163800000	21.95447795627428
163590000	163800000	30.9921183417118
163600000	163800000	22.120852645456665
163610000	163800000	19.981643886562086
163620000	163800000	32.36612002803288
163630000	163800000	28.239601032313956
163640000	163800000	25.68501939512138
163650000	163800000	32.50448224662576
163660000	163800000	24.192780598962862
163670000	163800000	24.031438486045584
163680000	163800000	17.757481669964704
163690000	163800000	32.88458556409075
163700000	163800000	31.35480143170383
163710000	163800000	48.74087223657456
163720000	163800000	31.353232141144638
163730000	163800000	24.340336356976003
163740000	163800000	43.1715386721693
163750000	163800000	40.341767948053814
163760000	163800000	70.16922285680181
163770000	163800000	102.24268590488752
163780000	163800000	104.70597505072375
163790000	163800000	265.1937066762257
163800000	163800000	647.0458720693695
163500000	163810000	29.10797484439281
163510000	163810000	13.453380482095694
163520000	163810000	15.941957956389782
163530000	163810000	16.5119311549193
163540000	163810000	12.94512497224569
163550000	163810000	21.622350244655884
163560000	163810000	13.24272183453293
163570000	163810000	19.471451020867427
163580000	163810000	17.317593595186842
163590000	163810000	31.62094352716725
163600000	163810000	20.35696740312663
163610000	163810000	3.4478130187194655
163620000	163810000	19.546597727926464
163630000	163810000	20.418997908460774
163640000	163810000	32.72806049428219
163650000	163810000	19.630157654950033
163660000	163810000	22.26368277649699
163670000	163810000	35.3843293657055
163680000	163810000	24.512288109608775
163690000	163810000	29.05191898512898
163700000	163810000	28.854614282139767
163710000	163810000	19.223290541205955
163720000	163810000	21.639877593428793
163730000	163810000	37.79911009485434
163740000	163810000	71.51238314544864
163750000	163810000	49.1359935510317
163760000	163810000	61.175395987508445
163770000	163810000	61.746562463299256
163780000	163810000	82.9300929694755
163790000	163810000	99.8376294728638
163800000	163810000	270.28002477689364
163810000	163810000	733.8307894867665
163500000	163820000	11.241586572059012
163510000	163820000	15.240824450188532
163520000	163820000	17.415038067098074
163530000	163820000	24.55128439843326
163540000	163820000	29.330082123272387
163550000	163820000	18.37135532875138
163560000	163820000	15.002177258823432
163570000	163820000	12.407888414875712
163580000	163820000	14.713833684879795
163590000	163820000	28.44701537803698
163600000	163820000	19.458255555728357
163610000	163820000	41.01191419998554
163620000	163820000	26.097813280583885
163630000	163820000	26.81198452867848
163640000	163820000	27.807283748441456
163650000	163820000	21.4440374111681
163660000	163820000	35.94089647576428
163670000	163820000	18.79010839743283
163680000	163820000	13.016738169271488
163690000	163820000	27.76934563986832
163700000	163820000	26.967845883474155
163710000	163820000	22.45787847047097
163720000	163820000	50.56218029554931
163730000	163820000	35.68431506215778
163740000	163820000	42.53217482900087
163750000	163820000	55.66430332461798
163760000	163820000	43.31455355018444
163770000	163820000	48.71541432357058
163780000	163820000	94.61941640814553
163790000	163820000	81.50016046683153
163800000	163820000	126.22732954047174
163810000	163820000	220.42816159682525
163820000	163820000	684.9317574814604
163500000	163830000	28.665877240607813
163510000	163830000	11.21073284967041
163520000	163830000	13.284470173694462
163530000	163830000	13.759430148898495
163540000	163830000	16.180803549254502
163550000	163830000	24.452937723142693
163560000	163830000	23.90957944896332
163570000	163830000	22.310206667850565
163580000	163830000	16.23463932428161
163590000	163830000	15.499885208574277
163600000	163830000	36.047453828830996
163610000	163830000	25.8576345535815
163620000	163830000	27.922671039261957
163630000	163830000	18.562034014577126
163640000	163830000	24.999670635154786
163650000	163830000	28.042037917673245
163660000	163830000	20.407615781640306
163670000	163830000	29.485842915956738
163680000	163830000	35.7457554492874
163690000	163830000	27.235159654797855
163700000	163830000	36.06692451326885
163710000	163830000	22.02586670869154
163720000	163830000	29.30290949912803
163730000	163830000	26.248404368988854
163740000	163830000	39.72762206266501
163750000	163830000	32.75610900839912
163760000	163830000	40.35726504987607
163770000	163830000	53.29117916125371
163780000	163830000	51.335764561451334
163790000	163830000	73.40728756224708
163800000	163830000	80.54402732923971
163810000	163830000	98.82874861032282
163820000	163830000	269.4021634234537
163830000	163830000	636.5295165412056
163500000	163840000	26.734186261716275
163510000	163840000	25.17012247718195
163520000	163840000	33.23472779218107
163530000	163840000	13.901583956965316
163540000	163840000	16.953453968482883
163550000	163840000	19.07096643074167
163560000	163840000	22.29839837318496
163570000	163840000	13.661031357209605
163580000	163840000	14.579880392995218
163590000	163840000	29.2320379071898
163600000	163840000	17.1387640130428
163610000	163840000	7.740675385647575
163620000	163840000	18.807433716582064
163630000	163840000	22.9213176079245
163640000	163840000	33.677268750252374
163650000	163840000	22.035806082153524
163660000	163840000	22.492859429092857
163670000	163840000	22.34285412271659
163680000	163840000	27.516234811135632
163690000	163840000	20.382619447191033
163700000	163840000	22.673494897549343
163710000	163840000	29.67123221066584
163720000	163840000	24.29181439457725
163730000	163840000	42.43133828923404
163740000	163840000	32.11045036244833
163750000	163840000	36.77169399507937
163760000	163840000	31.474829556954138
163770000	163840000	37.132241532504004
163780000	163840000	47.87643092705694
163790000	163840000	59.33254851728681
163800000	163840000	58.26934751442191
163810000	163840000	47.151287501074144
163820000	163840000	106.04628222786148
163830000	163840000	312.01895767327727
163840000	163840000	818.8522324869507
163500000	163850000	20.984070417665624
163510000	163850000	15.805130324503002
163520000	163850000	18.059846247573635
163530000	163850000	21.823130415440122
163540000	163850000	20.911038519107862
163550000	163850000	21.773225207086213
163560000	163850000	19.447058745242813
163570000	163850000	19.300953247963136
163580000	163850000	17.165955633697656
163590000	163850000	16.38905161384399
163600000	163850000	15.694556723521083
163610000	163850000	15.189435334087857
163620000	163850000	14.762241484398213
163630000	163850000	14.720147734765773
163640000	163850000	19.224583072959014
163650000	163850000	14.825348723740344
163660000	163850000	17.654988318482594
163670000	163850000	23.38299582180073
163680000	163850000	16.198434186102592
163690000	163850000	27.197668928528476
163700000	163850000	22.881563809527698
163710000	163850000	21.172184149684355
163720000	163850000	23.83376937484295
163730000	163850000	31.454726360121192
163740000	163850000	27.30431392344008
163750000	163850000	37.52146226559879
163760000	163850000	33.68873675661919
163770000	163850000	54.40523674261427
163780000	163850000	33.40350276890492
163790000	163850000	44.84616931891896
163800000	163850000	74.12467129076813
163810000	163850000	54.42612424055099
163820000	163850000	55.491562551322126
163830000	163850000	107.03405777672832
163840000	163850000	224.8331689224729
163850000	163850000	780.7099763018498
163500000	163860000	17.22881035633775
163510000	163860000	17.031894133148327
163520000	163860000	22.241847735279237
163530000	163860000	17.917714143425506
163540000	163860000	21.07085900135746
163550000	163860000	20.111332335969575
163560000	163860000	19.160230428598837
163570000	163860000	23.77034983587498
163580000	163860000	25.83895681683666
163590000	163860000	26.239405429082314
163600000	163860000	33.135160206344445
163610000	163860000	26.189456131358735
163620000	163860000	21.210744356887343
163630000	163860000	12.085864595938922
163640000	163860000	20.716758225329567
163650000	163860000	21.30141835935299
163660000	163860000	38.65464796590631
163670000	163860000	33.59725196194341
163680000	163860000	23.27430064508884
163690000	163860000	17.73299475575626
163700000	163860000	12.524488518646812
163710000	163860000	28.682378498002056
163720000	163860000	8.805840240155517
163730000	163860000	45.57469809094131
163740000	163860000	25.866920650556924
163750000	163860000	42.65544367114402
163760000	163860000	47.02179495169686
163770000	163860000	40.680699238454714
163780000	163860000	35.996218389563055
163790000	163860000	59.47943717279347
163800000	163860000	58.269728147987486
163810000	163860000	72.39156722110808
163820000	163860000	70.61942998873646
163830000	163860000	64.79250803304144
163840000	163860000	147.47739205204584
163850000	163860000	278.76236589752034
163860000	163860000	773.9102270156379
163500000	163870000	10.202951508234934
163510000	163870000	15.129505723821968
163520000	163870000	15.36696792969846
163530000	163870000	3.9790958740631273
163540000	163870000	10.398519891064419
163550000	163870000	16.376235414728843
163560000	163870000	8.510058061453234
163570000	163870000	14.076870178096595
163580000	163870000	22.95285785607779
163590000	163870000	25.10154564840271
163600000	163870000	39.24547613103934
163610000	163870000	16.617291373868756
163620000	163870000	21.533253227844146
163630000	163870000	23.261173321628426
163640000	163870000	28.918664567004633
163650000	163870000	27.031632407990877
163660000	163870000	19.31461431170392
163670000	163870000	29.84458521695561
163680000	163870000	29.53523230132061
163690000	163870000	17.502551622028605
163700000	163870000	19.469725955701406
163710000	163870000	34.74365688699627
163720000	163870000	18.251954537465828
163730000	163870000	32.38736221528625
163740000	163870000	32.16877755187594
163750000	163870000	44.20618574880059
163760000	163870000	17.199273910781173
163770000	163870000	19.13126944104874
163780000	163870000	31.975597540904285
163790000	163870000	35.85289349392128
163800000	163870000	39.683627491101596
163810000	163870000	35.72541355079655
163820000	163870000	52.61355569193253
163830000	163870000	55.57079574787744
163840000	163870000	88.22772888048986
163850000	163870000	98.63062461316767
163860000	163870000	180.91258543379135
163870000	163870000	753.0197639310073
163500000	163880000	11.864428357585306
163510000	163880000	27.64651417095082
163520000	163880000	22.974901070154452
163530000	163880000	11.567657135212713
163540000	163880000	21.765318546421714
163550000	163880000	13.849445013359583
163560000	163880000	14.843789187988119
163570000	163880000	10.912791107047601
163580000	163880000	24.264149751665574
163590000	163880000	18.764454075077083
163600000	163880000	11.409079508518401
163610000	163880000	19.32329707176008
163620000	163880000	12.519893876850166
163630000	163880000	22.887689114845188
163640000	163880000	21.399547213260327
163650000	163880000	12.573415284168933
163660000	163880000	19.96431958999729
163670000	163880000	27.26786860021356
163680000	163880000	10.303449370924593
163690000	163880000	30.529073321610948
163700000	163880000	19.405911421678688
163710000	163880000	24.240846054218114
163720000	163880000	24.256175208112268
163730000	163880000	21.18454305513096
163740000	163880000	29.391395220855802
163750000	163880000	11.015323570595607
163760000	163880000	51.42870322713556
163770000	163880000	51.908869325001646
163780000	163880000	21.247195601549702
163790000	163880000	32.91416672762008
163800000	163880000	36.11411935334875
163810000	163880000	30.464895065189175
163820000	163880000	30.59064632625835
163830000	163880000	62.312237222305605
163840000	163880000	46.63408014873171
163850000	163880000	92.72962805181615
163860000	163880000	102.18111864493275
163870000	163880000	224.25018652174705
163880000	163880000	816.451273944214
163500000	163890000	21.938959395050343
163510000	163890000	20.913629770113186
163520000	163890000	23.602083962986384
163530000	163890000	27.80724517839567
163540000	163890000	20.123533364546624
163550000	163890000	12.804764065932522
163560000	163890000	20.58615542499497
163570000	163890000	32.7912833112239
163580000	163890000	13.460324765251995
163590000	163890000	26.987376657079622
163600000	163890000	15.822717571908504
163610000	163890000	14.292573297551439
163620000	163890000	11.575502633422186
163630000	163890000	21.16124211817147
163640000	163890000	22.611831565958735
163650000	163890000	17.437480281137777
163660000	163890000	18.45838601042812
163670000	163890000	18.335286683842533
163680000	163890000	28.578741920568714
163690000	163890000	13.17223934294285
163700000	163890000	14.951749390154973
163710000	163890000	24.90258748703447
163720000	163890000	22.42650159498742
163730000	163890000	21.762851660511622
163740000	163890000	14.822381205702941
163750000	163890000	30.553271837677787
163760000	163890000	26.416317701824216
163770000	163890000	20.56856504238867
163780000	163890000	27.011177986368136
163790000	163890000	34.488931325145224
163800000	163890000	20.4049915620257
163810000	163890000	43.53064810937324
163820000	163890000	43.512547137534284
163830000	163890000	55.478171460732625
163840000	163890000	45.99084074278536
163850000	163890000	65.42927823464223
163860000	163890000	83.35894336937838
163870000	163890000	106.1356277466133
163880000	163890000	235.3572523912173
163890000	163890000	814.687999117365
163500000	163900000	28.227335473942603
163510000	163900000	9.965968537366656
163520000	163900000	12.14686494305987
163530000	163900000	14.678010773582713
163540000	163900000	15.34314244451766
163550000	163900000	17.847917403423
163560000	163900000	15.69586758690943
163570000	163900000	12.981620616333824
163580000	163900000	15.394191205003352
163590000	163900000	14.881192873315719
163600000	163900000	20.357991870501976
163610000	163900000	3.0648769159254887
163620000	163900000	27.304558164649816
163630000	163900000	9.900618423045048
163640000	163900000	21.819805025823246
163650000	163900000	7.478531636387816
163660000	163900000	17.8118425596829
163670000	163900000	25.556635063035106
163680000	163900000	24.513521694109162
163690000	163900000	19.368920684813418
163700000	163900000	15.389902077249467
163710000	163900000	19.224257956126667
163720000	163900000	19.236414776398174
163730000	163900000	18.66716658796207
163740000	163900000	29.665888836530826
163750000	163900000	26.2071820411339
163760000	163900000	22.658694314184896
163770000	163900000	23.523683759286413
163780000	163900000	37.91280751478309
163790000	163900000	31.32318551097564
163800000	163900000	27.04925182163613
163810000	163900000	46.12412154795436
163820000	163900000	37.323048410826196
163830000	163900000	29.28406583159
163840000	163900000	41.91436479692885
163850000	163900000	65.79844800961718
163860000	163900000	59.58453525708973
163870000	163900000	76.21805106662862
163880000	163900000	150.1779491835198
163890000	163900000	220.7940059177291
163900000	163900000	689.2120334880478
163500000	163910000	14.725430636995926
163510000	163910000	24.955074385329464
163520000	163910000	15.208051132514708
163530000	163910000	9.188541216793022
163540000	163910000	14.407377701375534
163550000	163910000	25.783674833528444
163560000	163910000	19.651453930693656
163570000	163910000	8.126588672944417
163580000	163910000	28.91062608584796
163590000	163910000	12.420979580112629
163600000	163910000	25.488501170732647
163610000	163910000	7.674540726476089
163620000	163910000	6.215582354567951
